"x","y_true","lo","hi","mean"
15.959595959596,15.6416242967853,15.5562284808061,16.3928237158726,16.0609028818502
16.1616161616162,16.040346241079,15.8483178660752,16.6821343751169,16.357238398905
16.3636363636364,16.4440006633066,16.1683851253787,16.9768457192226,16.642184449178
16.5656565656566,16.8443863843341,16.4578741776842,17.2370918372043,16.9125264746222
16.7676767676768,17.2334351747024,16.7847000873649,17.5262517943647,17.1674295500541
16.969696969697,17.6035399181459,17.0451395652404,17.7574267669401,17.4078529931348
17.1717171717172,17.9478640200008,17.2742796166118,17.9724701033011,17.635743387576
17.3737373737374,18.2606194757665,17.5049378428596,18.1932505321717,17.8533123295782
17.5757575757576,18.5373022897844,17.6928705410023,18.38291517539,18.0625682086224
17.7777777777778,18.7748756687217,17.9089836110097,18.6266422264518,18.2651584696907
17.979797979798,18.9718935387303,18.0610088637743,18.7985089812861,18.462439957644
18.1818181818182,19.1285593624015,18.2297535194453,19.0031098505587,18.6555806147288
18.3838383838384,19.2467178632202,18.3953711081197,19.2092656617571,18.8455326154317
18.5858585858586,19.3297799941154,18.5133039408301,19.4076554107216,19.0329147268102
18.7878787878788,19.3825842019033,18.7207243347515,19.6927589984884,19.2180061120957
18.989898989899,19.4111996304876,18.9044604794898,19.9651917865297,19.400972364168
19.1919191919192,19.4226792672442,19.0396311391286,20.1908051543864,19.5821737507025
19.3939393939394,19.4247730730005,19.1608553365263,20.4142102917533,19.7622659415577
19.5959595959596,19.4256127636315,19.3136553226927,20.6745087296348,19.9419846001368
19.7979797979798,19.4333810643239,19.5201047571436,20.9809306053859,20.1218073947017
20,19.4559788891106,19.6695963246185,21.2483808909233,20.3017914749863
