"x","y_true","lo","hi","mean"
13.9393939393939,13.2235714401647,13.2914864571032,14.2310165914777,13.763705025898
14.1414141414141,13.3000396205533,13.4916166850687,14.4686336258499,13.9815389667907
14.3434343434343,13.4107294879025,13.6948371801861,14.7053350163649,14.1993729076834
14.5454545454545,13.5593557709636,13.891575640906,14.9376182634082,14.4172068485761
14.7474747474747,13.7480901898623,14.08835631416,15.1784955867902,14.6350407894688
14.9494949494949,13.9774731245361,14.2726676309967,15.4151347825496,14.8528747303615
15.1515151515152,14.246391635565,14.4953418996238,15.6028919274639,15.0588475149249
15.3535353535354,14.5521247313664,14.7213731753725,15.7860595233248,15.2608665807117
15.5555555555556,14.8904540405767,14.9450065031338,15.969469108762,15.4628856464985
15.7575757575758,15.2558353881818,15.1722784182583,16.1475595740057,15.6649047122853
